date,OWA-Guardian,OWA-Sentinel,OWA-Pragmatist,OWA-Analyst,OWA-Strategist,OWA-Adventurer,OWA-Innovator,OWA-Visionary,1/N,MinVar,MaxSharpe,MLP,ANFIS
2019-08-08,1.037355027916404,1.0611032430504488,1.057247615061878,1.0688298810221524,1.082247974539112,1.0887938756783135,1.0893216534275556,1.0837247203832963,1.0733127106422282,1.0733127106422282,1.13481409496179,1.04958724506921,1.0706731564599623
2019-08-09,1.0376960988221131,1.0614091442528357,1.0575823308836287,1.0691284539672314,1.0825200636468193,1.0890094695979462,1.0895116734697767,1.0838422340487095,1.0734702732913692,1.0734702732913692,1.13481409496179,1.04958724506921,1.0706731564599623
2019-08-12,1.0337516413129906,1.0558896971137852,1.0497092483682524,1.0596885080174638,1.0716431713716712,1.075751433294352,1.0750249835371906,1.0669037681350724,1.0643808223762203,1.0643808223762203,1.1237108442442056,1.0400657934223738,1.0648778982969789
2019-08-13,1.0337516413129906,1.0558896971137852,1.0497092483682524,1.0596885080174638,1.0716431713716712,1.075751433294352,1.0750249835371906,1.0669037681350724,1.0643808223762203,1.0643808223762203,1.1237108442442056,1.0400657934223738,1.0648778982969789
2019-08-14,1.0413323064830997,1.0646017985970804,1.061508410520497,1.072147900762237,1.084691496313616,1.0884712263211627,1.0885516694104682,1.0816739977138567,1.074301138083158,1.074301138083158,1.132150214848634,1.0501534113423965,1.0737565943139156
2019-08-15,1.0253959570177753,1.0488035250048464,1.04182016303458,1.0531314309450739,1.0661228715768503,1.072783926959637,1.0725364882953803,1.0667164731758665,1.0546645788764593,1.0546645788764593,1.120691999461941,1.0269840429524477,1.0545565512400967
2019-08-16,1.0309129009054305,1.0540032811588933,1.0465900725694952,1.0575410694149996,1.0702173638759698,1.0771960727762278,1.0775329903870332,1.0741121717482425,1.0598113417983699,1.0598113417983699,1.1206494951006631,1.029697316158639,1.057796124297092
2019-08-19,1.0309129009054305,1.0540032811588933,1.0465900725694952,1.0575410694149996,1.0702173638759698,1.0771960727762278,1.0775329903870332,1.0741121717482425,1.0598113417983699,1.0598113417983699,1.1206494951006631,1.029697316158639,1.057796124297092
2019-08-20,1.0505269823333099,1.0748661102299575,1.0667303294376371,1.0788906894851438,1.0926663445309683,1.1020523700311156,1.103484000191253,1.0988605247514993,1.0769990558682332,1.0769990558682332,1.1415434364511654,1.0454917473060699,1.0757892953843553
2019-08-21,1.0505269823333099,1.0748661102299575,1.0667303294376371,1.0788906894851438,1.0926663445309683,1.1020523700311156,1.103484000191253,1.0988605247514993,1.0769990558682332,1.0769990558682332,1.1415434364511654,1.0454917473060699,1.0757892953843553
2019-08-22,1.0462796235411955,1.0704110731976484,1.0658534809344617,1.0775693128928086,1.091029988150148,1.0977198279514728,1.0991105403767762,1.0964067165244087,1.0754625925956156,1.0754625925956156,1.139563173766447,1.0473460359009927,1.0725431930907308
2019-08-23,1.050940876215264,1.0745655896615167,1.0647578696527533,1.0764834615398513,1.0899160507602388,1.099296670566957,1.100300387440683,1.0957798263493335,1.0730931109501545,1.0730931109501545,1.1432541505572422,1.0423000024296738,1.0724089115088873
2019-08-26,1.0280725402390112,1.0517523883767588,1.046253928868313,1.0577574524915676,1.0709729280481584,1.079009377473753,1.078731064323165,1.0730418928620407,1.0657695989504816,1.0657695989504816,1.1274810780231677,1.0435525486220947,1.0607107050519868
2019-08-27,1.0286188901056246,1.052242468256537,1.0467893141812683,1.0582350453047458,1.0714081318609048,1.079354716676376,1.079035213246093,1.0732299612899572,1.066094873252727,1.066094873252727,1.1280448216092749,1.044051428423299,1.0612408203487067
2019-08-28,1.0401575749859255,1.062721237033129,1.055631454395706,1.066280287999536,1.0788734043449728,1.0889906576453134,1.0883587325104198,1.0809345292339887,1.0772968422583244,1.0772968422583244,1.137944312660821,1.052414967971526,1.0690358556222148
2019-08-29,1.04402687552676,1.0670796801736186,1.0607120903697895,1.0718573566303216,1.0849360293898438,1.094569694072079,1.09411963900122,1.0858886873985694,1.08015136770193,1.08015136770193,1.1429970643541123,1.056124395739497,1.0720562691113402
2019-08-30,1.0438271162890835,1.067703293528541,1.0599381327102642,1.0716460435041486,1.085022313966835,1.0959553000399194,1.0965779872254842,1.089446060137653,1.082306743030944,1.082306743030944,1.1383598656549163,1.0572334895662392,1.0763737262234039
2019-09-02,1.0527605767950576,1.0764248058261947,1.0702566247281706,1.081661865957268,1.0948750530596605,1.105031140872108,1.1064050441750977,1.102317111715419,1.0916816943385184,1.0916816943385184,1.1419708733097218,1.0628663729657397,1.0829780755854754
2019-09-03,1.0527605767950576,1.0764248058261947,1.0702566247281706,1.081661865957268,1.0948750530596605,1.105031140872108,1.1064050441750977,1.102317111715419,1.0916816943385184,1.0916816943385184,1.1419708733097218,1.0628663729657397,1.0829780755854754
2019-09-04,1.0648442417164488,1.0875402859536287,1.0735833794829428,1.0845986078942824,1.0973926226581463,1.1129732519304087,1.1139607412096573,1.1079414372573781,1.097188559362427,1.097188559362427,1.1528311834492715,1.0620984335007548,1.0925829014247255
2019-09-05,1.058135705727529,1.0820973496104116,1.07314516902821,1.0850014753159687,1.0985296761550196,1.1111518461093277,1.113746627805888,1.1111401011499755,1.0956653464717685,1.0956653464717685,1.1475652264619798,1.063900668564253,1.0893033135388754
2019-09-06,1.0580517446446218,1.0819639977491027,1.0744567838870074,1.0860007422765667,1.0992415760428147,1.111123518168556,1.1137945696945761,1.1112895975515833,1.0988428042227063,1.0988428042227063,1.14783711205824,1.069056182121017,1.0924818053652103
2019-09-09,1.0681622754007047,1.0909064658729086,1.0819807296666233,1.0925527090641096,1.1050571721639415,1.1165695946727905,1.1184840987176983,1.113913201169873,1.1073977405206648,1.1073977405206648,1.1549912759188026,1.078350099693403,1.1004600887673037
2019-09-10,1.0685063113222866,1.0912145436376723,1.082316288248259,1.0928516831591746,1.105329328480825,1.1167861784547233,1.1186752258679722,1.114031524406316,1.1075569907004406,1.1075569907004406,1.1549912759188026,1.078350099693403,1.1004600887673037
2019-09-11,1.069764841223243,1.0921347529807948,1.0783069734549118,1.0889950525480785,1.1015400958324857,1.11566686582189,1.1173941750287522,1.112408668819696,1.106006984633815,1.106006984633815,1.1573256587555112,1.0750746169881575,1.1021013508321655
2019-09-12,1.065746765862725,1.0892022504337668,1.078852906372695,1.0899569866680134,1.1027672647377704,1.1177552415209715,1.119490426644841,1.1116138578655494,1.106591228314974,1.106591228314974,1.157563081466321,1.0780382671670865,1.1011069291751583
2019-09-13,1.073251529528522,1.0963993560607859,1.0850018327576647,1.095993682417147,1.1087826645853176,1.121538468013092,1.12338877685351,1.1104040171420617,1.108577421651759,1.108577421651759,1.158864160939022,1.0821284198470467,1.1051680792435565
2019-09-16,1.079494830846017,1.1027423043278657,1.0920336225947946,1.1034535912341006,1.116759708496449,1.1310616274903866,1.1342718197726454,1.1287914500844163,1.1200361205772398,1.1200361205772398,1.1796159355011917,1.0896582728299435,1.118117185810106
2019-09-17,1.0798439804391307,1.1030550355865647,1.0920336225947946,1.1034535912341006,1.116759708496449,1.1312819459176333,1.1344664606847732,1.1289118584937001,1.1202267750923423,1.1202267750923423,1.1799967408548662,1.0896582728299435,1.118457284217448
2019-09-18,1.0782028826910808,1.1014355060846641,1.0897506475998475,1.101289415577039,1.1146870593308096,1.1289174200703282,1.1320892480257934,1.1266409878708836,1.1204276890198224,1.1204276890198224,1.1815108915310002,1.0900484493371498,1.121540892415066
2019-09-19,1.0764815656054858,1.0994600736975284,1.0844342873715513,1.0960399246961081,1.109439885286919,1.125103003064028,1.1277602686611423,1.120537697841226,1.117765368792871,1.117765368792871,1.1807779472532365,1.0880189920205041,1.118251470326791
